docID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
247,received,regarding,disclosed,reviewed,granting,investors,data,short,created,meeting,refused,overwhelmingly,positive,approval,provided,considered,shorts,receiving,draft,squeeze,product,happening,opposing,saying,recommendation,decision,sold,shortcut,developments,individual,covering,schedule,email,highly,beyond,favourable,managers,unaware,cover,remains,reply,significant,info,ago,shortly,authorization,anticipation,contact,ideal,respective
248,data,clinical,study,dose,lymphoma,preclinical,terms,including,patient,development,excited,mg,escalation,cohort,enroll,tumor,looking,implicated,program,expansion,forward,activity,safety,providing,mutant,thanks,solid,tolerability,additional,seeking,trial,overexpression,evaluating,malignant,achieved,ongoing,taking,follicular,literature,response,population,control,seeing,opportunity,pediatric,updated,exciting,germinal,potential,plans
249,biopharma,clinical,cancer,increased,panel,million,genomic,genetics,reimbursement,terms,oncology,looking,lot,unique,putting,myeloma,quarter,synergies,question,test,diluted,including,services,focused,gross,business,revenue,discovery,pharma,sales,continue,companies,growing,call,acquisitions,fourth,joining,taking,backlog,disease,meaningful,lymphoid,targeted,research,leading,sequencing,leaders,team,driven,model
250,created,investors,received,audio,individual,call,managers,product,shortly,contact,forward,data,following,completion,smarter,stream,flagship,active,faster,live,click,conference,prohibitive,reply,learn,conversation,submit,begin,message,request,subscription,ready,error,else,professional,service,cost,sell,investment,investor,personal,information,fund,look,the,be,and,of,a,in
251,created,investors,received,audio,individual,call,managers,product,shortly,contact,forward,data,following,completion,smarter,stream,flagship,active,faster,live,click,conference,prohibitive,reply,learn,conversation,submit,begin,message,request,subscription,ready,error,else,professional,service,cost,sell,investment,investor,personal,information,fund,look,the,be,and,of,a,in
252,paid,overpaid,according,drug,oncology,sales,analysts,acquisition,valued,treatment,billion,approved,terms,looking,expected,portfolio,investors,deal,autoimmune,arthritis,managers,disease,created,communicating,plans,share,investigating,raised,blockbuster,dropped,product,potential,coffee,differing,management,cup,executed,receiving,produced,completed,hitting,mediated,pharmaceuticals,approaching,increasing,crunching,missed,received,poised,increased
253,sales,team,guided,product,longs,hiring,heading,investors,branding,implant,created,moved,bull,ideas,expansion,receiving,forward,watching,development,growth,company,received,starting,finished,medical,growing,aesthetics,individual,accelerate,contributing,believe,aggregation,guidance,managers,boutique,type,story,slow,develop,ripe,needle,rep,basis,operations,shortly,excited,additional,potential,vertical,management
254,psychosis,decided,investors,approval,data,partner,supply,created,handle,manufacturing,submission,drug,commercial,receiving,delayed,procedure,kept,suggested,earned,sought,setting,disease,received,inexcusable,synergies,struggling,answering,explained,marketing,individual,stated,waiting,realize,earn,prove,dysfunction,losing,managers,companies,market,product,frustrating,lightly,longtime,desperately,designation,blockbuster,resignation,shortly,continuously
255,created,investors,received,audio,individual,call,managers,product,shortly,contact,forward,data,following,completion,smarter,stream,flagship,active,faster,live,click,conference,prohibitive,reply,learn,conversation,submit,begin,message,request,subscription,ready,error,else,professional,service,cost,sell,investment,investor,personal,information,fund,look,the,be,and,of,a,in
256,networks,wireless,voice,network,services,data,expected,investors,companies,service,created,cellular,dropped,attending,etc,faster,combining,receiving,chatting,billion,increasing,market,predicted,innovation,consumption,award,received,product,allowed,becoming,calling,starting,equipment,gain,advertised,celebrated,unveiled,individual,stated,taking,company,managers,convergence,ie,technology,retired,world,messaging,windows,conference
257,biotech,investors,performing,biotechnology,emerging,healthcare,securities,basket,created,introduced,assets,elements,generated,allocated,terms,product,trailing,cap,funds,promising,mid,received,markets,individual,insatiable,top,industry,exposure,varied,flying,insured,vanilla,fund,medicines,growth,volume,duo,managers,relatively,rest,companies,frenzy,tilt,aging,read,leading,blockbuster,glance,exceptionally,shortly
258,investors,earnings,pass,intrinsic,suitable,growth,valuation,ratio,normalized,model,investor,company,undervalued,analysis,created,dividend,value,elements,historical,emotion,conservative,determination,strong,receiving,current,achieved,following,suggested,conducting,demonstrated,taught,received,increased,metrics,inspired,straight,paid,grown,individual,determine,managers,intrigue,significantly,implied,product,subjective,approach,intended,plans,share
259,liver,investors,short,trying,companies,initiatives,distract,hype,insider,selling,sold,expected,pharmaceutical,company,revenue,created,titled,lines,suspicious,cited,substantial,product,stock,fake,highlighted,receiving,speculative,cash,received,offered,letter,bringing,bring,undetected,overvalued,outlined,surrounding,individual,candidate,believe,expanded,forward,fiasco,flop,toxicity,business,rake,managers,soon,deliver
260,cirrhosis,liver,etiology,clinical,data,looking,disease,regarding,drug,impairment,surrogate,population,registration,accelerated,validated,seeing,manuscript,baseline,seeking,trial,hepatic,approval,patient,development,regulatory,call,severity,biopsy,appropriate,clarity,progression,mild,confirmed,dose,marker,initiated,quarter,elevated,observed,literature,identified,hypertension,including,fibrosis,biomarker,question,moderate,organ,safety,pursuing
261,insulin,data,terms,study,enrollment,receptor,disease,trying,million,seeing,glucose,hypoglycemia,congenital,bolus,treated,dose,received,phase,including,trial,exacerbation,drug,looking,excluding,clinical,enrolled,completed,gastric,generated,endpoint,question,bariatric,development,therapeutic,safety,prevalence,seeking,therapy,program,approximately,bypass,joining,warrant,primary,anterior,secretion,diabetes,active,call,mg
262,acute,ammonia,study,encephalopathy,chronic,including,hepatic,oral,enrollment,trial,million,data,futility,liver,analysis,clinical,looking,placebo,believe,efficacy,reported,call,joining,formulation,recommendation,development,interim,administered,prohibited,episode,contained,response,factorial,expected,fourth,cash,enrolled,completed,transcript,conditional,net,question,designed,drug,progress,intravenously,treatment,randomized,expense,expressed
263,bead,products,sales,million,including,growth,differentiated,market,opportunities,growing,budgeted,cardiovascular,looking,continuing,development,continue,controls,marketing,believe,continued,hospitals,companies,additional,reported,medical,noted,strategies,liver,pleased,designed,financial,cancer,conference,portfolio,process,sepsis,hepatitis,regulatory,interventional,pharma,investors,call,diluted,treatment,product,delivered,trial,partner,oncology,provided
264,created,investors,received,audio,individual,call,managers,product,shortly,contact,forward,data,following,completion,smarter,stream,flagship,active,faster,live,click,conference,prohibitive,reply,learn,conversation,submit,begin,message,request,subscription,ready,error,else,professional,service,cost,sell,investment,investor,personal,information,fund,look,the,be,and,of,a,in
265,line,split,renewables,generation,cash,growth,vs,excluding,created,consensus,outperform,commissioned,declining,gearing,receiving,investors,returning,nuclear,flagged,stopping,foundation,received,yy,reflected,payments,individual,correspondingly,forward,leverage,guidance,announced,conducive,hedged,managers,companies,outlook,slowing,product,forwards,plans,entail,associated,flow,power,sector,positive,post,impact,income,estimate
266,increased,ocean,deployment,opportunities,power,markets,decreased,applications,development,call,regarding,project,billable,expected,believe,projects,review,million,cash,excited,wind,planned,received,terminated,prototype,autonomous,joining,moving,data,components,calendar,quarter,operations,looking,cost,am,revenue,discussed,design,enhanced,trying,products,optimized,technologies,identified,transcript,loss,net,enabling,designed
267,earnings,expensively,looking,trailing,ratio,priced,company,stock,contrarian,believe,growth,moving,taking,payout,reported,excluding,created,dividend,assets,valued,dividing,analysts,name,dipped,published,terms,hammered,reinvested,currently,paying,initiating,receiving,mounting,investors,opposed,future,increasing,hence,earned,purchased,decent,received,specified,bars,buying,consensus,projected,month,potential,decreased
268,created,investors,received,audio,individual,call,managers,product,shortly,contact,forward,data,following,completion,smarter,stream,flagship,active,faster,live,click,conference,prohibitive,reply,learn,conversation,submit,begin,message,request,subscription,ready,error,else,professional,service,cost,sell,investment,investor,personal,information,fund,look,the,be,and,of,a,in
269,dividend,midstream,annualized,energy,plans,gas,earnings,utility,regulated,growth,split,increased,company,paid,investors,natural,share,sales,subsidiary,created,responsible,appreciated,stock,operation,raised,purchase,markets,services,increase,matched,receiving,systems,prior,fee,including,index,designing,received,million,serving,placing,owned,minimum,sold,surrounding,charged,grown,individual,beginning,facilities
270,aristocrat,increasing,dividend,income,selling,portfolio,utilities,am,buying,sense,goals,investors,cash,yield,created,current,dipping,dropped,cockeyed,knowing,roughly,pullback,receiving,goal,price,aristocratic,rate,received,increased,lots,share,strategy,adjective,starting,stock,reduced,basic,management,faced,basically,individual,filling,yielder,reserves,taking,hike,alternative,pricing,company,deployed
271,assets,cash,generation,question,billion,slide,net,nuclear,positive,financial,efficiency,flow,power,debt,grid,growth,renewables,guidance,dividend,balance,earnings,operating,looking,capital,customer,target,situation,business,negative,yes,weather,term,explained,million,lignite,specific,level,regarding,effect,terms,result,cost,coming,sustainable,program,products,conventional,starting,changing,example
272,consensus,declining,power,growth,vs,created,plant,remains,sector,published,net,according,compromised,looking,oversupply,earnings,gearing,conventional,receiving,stepped,investors,structural,achieved,flexibility,received,positive,confirmed,exposed,restrained,debt,individual,decline,cash,recovery,forward,recurrent,guidance,changed,managers,pa,product,plans,utilities,associated,upstream,grid,income,yield,shortly,target
273,pipeline,mm,power,energy,oil,growth,gas,east,maintenance,production,generated,lots,capacity,terminals,rail,coast,projects,hedged,investors,cash,company,assets,commodity,flow,considering,dropped,according,business,worth,regulated,increasing,speaking,overall,owned,planned,export,grown,approved,fell,producers,exposure,segment,lower,driven,roughly,via,huge,depending,named,created
274,utility,energy,grown,company,investors,ranked,rate,growing,upgrading,increase,coal,regulated,created,utilities,performing,cleaner,capital,power,generated,generation,terms,dilution,request,market,receiving,considerably,ratio,legged,including,dividend,growth,payout,received,serving,issuing,invested,moving,markets,paid,healthy,held,involved,individual,landfill,weakness,pace,jittery,lifespan,acting,managers
275,quarter,million,increased,seeking,seeing,secondary,slide,bars,call,marketing,joining,integrity,looking,gas,wholesale,guys,conference,utility,plans,volatility,joint,customer,margin,rate,financial,dribble,markets,construction,earnings,generated,pipeline,income,revised,natural,question,lower,project,purple,pushed,transcript,ventures,due,including,expense,fiscal,supported,marketplace,versus,morning,improvement
276,water,utilities,utility,infrastructure,drinking,replacement,investments,aging,dividend,pipe,regulated,capital,increased,investors,looking,decided,recovered,prudent,operating,regulatory,paid,passed,expended,return,systems,safe,spent,tap,driven,income,earn,misunderstanding,useful,importance,compact,companies,service,created,moved,main,investment,investor,treatment,intensity,reaching,generated,voluntary,underground,writing,educating
277,projects,construction,delayed,ongoing,investments,due,solar,company,analysts,growing,provided,generating,cost,earnings,growth,electricity,generation,performance,earned,pressurized,increased,towards,downgrading,projected,profile,plant,dividend,healthy,faced,project,investors,trajectory,portend,completion,lowered,created,introduced,acquired,hovering,believe,stock,conference,risk,power,billion,hefty,paying,planned,occurring,receiving
278,services,healthcare,nutrition,dining,laundry,housekeeping,facilities,hospitals,outsourcing,increased,acute,hidden,offered,investors,growth,cited,forward,provided,considering,terms,client,retention,times,outsourced,care,derived,penetration,limited,dividend,post,term,reimbursement,respectively,service,champion,upside,leaders,data,significant,approximately,sales,companies,hospital,created,competing,current,estimated,raised,market,squeezed
279,looking,opportunities,growth,increased,million,gas,slide,regulated,projects,natural,earnings,generated,propane,announced,capital,energy,electric,unregulated,margin,provided,expected,service,joining,impairment,share,eight,power,additional,distribution,sold,operating,generating,acquisition,providing,including,dividend,gross,initiatives,plant,fourth,existing,quarter,investors,segment,investment,heat,expansion,success,approximately,services
280,nuclear,solar,power,plant,starting,falling,created,utility,utilities,billion,tied,buckling,committed,uncertainty,receiving,investors,supposed,energy,blamed,wind,received,rising,cost,calling,meanwhile,bathtub,individual,peaked,peak,wrong,facilities,projects,calculated,attractive,sunset,generational,gas,managers,reallocate,claw,product,running,plans,mate,estimated,nightmare,knife,sector,recently,hook
281,utility,utilities,reviewed,companies,sector,graph,valuation,dividend,earnings,regulated,investors,overvalued,seeking,growth,historical,overlooked,orange,investing,current,considering,constituent,yield,price,example,company,ratio,attracted,normal,regarding,specific,discussed,evolving,danger,careful,correlated,illustrate,offer,distinguishing,rectangle,justified,revealed,stock,performance,reader,comprehensively,individual,index,stereotype,functioning,reputation
282,promotional,received,email,receiving,increased,investors,promotion,volume,created,unload,seeing,worthless,identifying,campaign,looking,andor,trying,stock,dumping,name,communication,trading,sell,consideration,overvalued,unsuspecting,individual,believe,deserving,horribly,company,ludicrous,circular,highly,instruments,managers,equities,unlawful,interstate,product,thereof,publicity,track,entirety,advertisement,underwriter,associated,circulate,desperately,glance
283,utilities,utility,dividend,power,regulated,dollar,paid,assets,investors,exchange,generating,distribution,rate,million,water,growing,representing,loonie,capacity,converted,energy,wind,gas,renewable,price,growth,earnings,generation,wastewater,electricity,solar,underlying,communities,natural,facilities,traded,company,announced,changed,management,increase,created,thermal,acquisition,quoted,current,purchase,services,studying,operations
284,dividend,earnings,growth,utilities,company,looking,continuing,undervalued,times,reported,depending,created,analysts,seeing,fairly,yield,realized,segment,search,acceptable,receiving,investors,diversified,missed,blamed,trading,received,increased,weather,currently,sold,headed,somewhat,individual,contributing,stable,drew,safe,attractive,forward,opportune,guidance,miss,managers,transitional,product,grossly,covered,plans,raising
285,projects,water,power,looking,assets,wind,terms,operating,million,call,depending,existing,megawatt,including,joining,expected,couple,pool,portfolio,infrastructure,posted,bit,conference,signed,determination,cash,process,improved,evaluating,capacity,agreement,opportunities,regulatory,fiscal,review,recognized,acquired,development,plan,lower,program,cost,debt,transcript,outcome,included,acquisitions,stated,operations,facilities
286,water,according,utilities,companies,capital,dividend,regulatory,investments,safe,metrics,investors,raised,compiled,warranted,payout,costly,rate,income,data,stringent,theoretical,drowning,drinking,shortfall,ratio,drained,approved,allowable,surplus,increase,million,strained,projects,offset,compliance,net,financial,reported,created,tended,capitalized,below,cash,quoted,skyrocketing,focusing,flow,free,budgeted,traditional
287,growth,global,data,released,monthly,frequency,economic,revised,expected,regards,figure,economy,downwards,de,referred,world,annual,sampled,noteworthy,considered,oil,according,looking,factorial,described,guest,upcoming,occurring,downloaded,current,approach,forecast,due,including,model,increasing,especially,computed,flow,contemporaneous,predicted,blue,received,basis,weeks,biannual,evaluate,contribution,update,mainly
288,employment,data,series,leading,revised,released,index,saying,administration,coincident,release,created,downward,seasonally,job,conditional,payroll,statistics,estimated,adjusted,conspiracy,recall,components,promise,eg,burden,political,required,blue,buzzing,grasping,desiring,private,wasted,recent,installment,red,black,included,growth,tax,baseline,according,count,transparent,wearing,remember,looking,comment,norm
289,planning,investors,acquisition,weeks,industries,billion,created,acquired,raising,possibly,travel,leading,considered,offering,noted,debt,implemented,receiving,suggested,supported,received,starting,paid,gaining,individual,cash,enjoyable,restaurants,business,managers,chant,product,instead,cornerstone,dining,assets,attraction,experience,thorough,convenient,review,shortly,etc,company,gain,revenue,expected,guest,thereby,contact
290,production,oil,crude,condensate,gravity,data,shale,gas,refineries,exports,sales,global,averaged,drilling,vampire,increasing,natural,slay,declining,increased,bullet,decline,energy,noted,producing,gasoline,peaked,vehicle,average,light,increase,tight,net,refinery,fallen,lower,existing,processed,petroleum,chart,rig,ratio,producers,doubled,according,diesel,cumulative,output,total,actual
291,dues,union,wage,average,regarding,study,paying,found,economic,living,pay,data,lower,paper,disparity,worker,firms,labor,am,stated,correlated,variable,waiting,quoted,irrelevant,unequivocally,econometrics,included,increased,unionized,considered,employment,log,status,paid,effect,benevolent,econometric,impact,income,depression,tax,taxation,economics,model,cost,productivity,freedom,controls,depth
292,trotting,debt,eg,roundtable,lower,arrogance,nobel,supposedly,prize,government,concerned,sovereign,burden,register,found,winner,regular,familiar,basic,page,conservative,ongoing,attention,poor,aware,discussion,achieve,foreign,event,probably,ahead,control,significant,target,economic,total,call,growth,increase,please,the,be,and,of,a,in,to,have,it,i
293,wealth,inequality,increasing,distribution,held,top,tax,decreasing,progressive,empirical,income,scenario,economic,capital,statistical,distributional,created,dashed,figure,true,data,line,dotted,policy,stable,model,metaphor,bottom,capitalism,future,meeting,crony,plutocracy,literature,household,egalitarian,welfare,approach,remaining,indeed,estate,seeking,wealthy,assumed,eg,rate,producers,underlying,emphasize,monetary
294,assets,stryker,tax,class,defined,share,value,undervalued,cant,arbitrary,custodian,valued,wink,cattle,investments,corrected,million,explain,evidence,false,tried,risk,argument,return,contribution,pay,baffling,cited,market,claim,pricing,loophole,according,question,ratio,nontraditional,paying,wont,paid,completely,private,arbitrarily,talking,admitting,price,contract,assign,truth,equity,provided
295,real,rate,funds,growth,inflation,equilibrium,paper,nominal,fed,data,monetary,economy,correlation,secular,stagnation,implied,forecast,policy,graph,low,terms,plotted,penalized,cycle,premium,money,world,demand,found,historical,risk,capita,negative,overheating,capital,growing,declining,supply,investment,provided,tightening,natural,according,keeping,steeply,blue,relation,potential,noted,humming
296,nominal,data,terms,revised,deflator,real,normalized,looking,chartreuse,inauguration,graph,cant,series,created,adjusting,teal,coincidence,tripled,deficit,sectoral,coincident,averaged,added,import,inflation,similar,purple,debt,percentage,congress,deflation,slashed,index,seriously,crunching,adjusted,am,composition,saying,pretty,figure,remove,lagged,comparison,workforce,statistics,embarrassing,blue,released,deviated
297,wisconsin,data,census,terms,nominal,normalized,tax,defined,political,series,comparison,graph,totality,created,figure,index,survey,coincidence,contractionary,waterfront,connecting,policy,picked,income,plotted,plotting,paying,growth,relative,displays,arbitrary,performance,unweighted,capita,fiscal,normalization,measure,inflation,vs,underperformance,measured,updated,composition,economic,illinois,esp,practice,ballooning,current,coincident
298,terms,student,refinancing,spectre,loan,portrayed,learned,brainstorming,thinking,street,haunting,acknowledged,federal,bringing,goals,ironed,involved,scourge,waiting,reserved,announced,activism,wont,cant,private,plans,windows,step,leading,actually,concrete,broken,cop,solutions,fucking,awareness,money,forum,run,top,consolidate,apparent,acceptance,anymore,solve,convince,prosecutor,retire,theory,marketplace
299,nickname,student,refinancing,loan,slicing,chairman,learned,sobriquet,shui,changing,street,stopped,earned,fearsome,ailing,federal,bracing,institutions,guitar,penchant,talking,reserved,su,bank,guy,sort,south,lieu,wont,cant,chill,ponder,private,windows,playing,leading,firing,hefty,broken,arrival,cop,fucking,girl,insurer,top,forth,consolidate,acceptance,finding,culture
300,store,stores,five,growth,sales,existing,competitive,network,distribution,company,traffic,term,performance,headed,awareness,shoppers,strong,below,strategic,improve,discount,digital,announced,plan,created,sells,plans,presence,driving,analysts,formula,reviving,tough,laid,near,capacity,appointed,product,retail,decreasing,expected,products,receiving,preteen,investors,extended,changing,directing,dexterity,addition
301,according,banks,stress,managers,pretzel,contained,student,registry,including,found,baked,archaeological,refinancing,avocado,hedge,firms,assuage,flooring,traders,loan,code,test,released,alerted,weed,street,suspicious,confiscated,glossed,legislature,leading,wedding,federal,learned,reviewed,pools,surveying,requested,senior,investors,deal,shipment,nuptials,bank,data,croissant,pool,following,dating,college
302,student,refinancing,loan,learned,street,federal,reserved,cant,succession,private,windows,leading,broken,cop,fucking,top,consolidate,acceptance,renew,prosecutor,theory,marketplace,lender,throw,provider,book,assume,charge,actually,option,loss,decision,site,little,consider,run,due,plan,million,available,the,be,and,of,a,in,to,have,it,i
303,seized,insider,judge,student,refinancing,maybe,allegedly,loan,criminal,confiscated,parked,learned,breaching,street,fallen,federal,courts,weeks,de,hiding,removed,ethics,reserved,missing,cant,private,garage,driving,assets,windows,leading,trading,twist,broken,cop,fucking,apartment,cash,top,luxury,fleet,billionaire,probe,consolidate,acceptance,prosecutor,theory,code,marketplace,lender
304,stress,love,exec,received,student,refinancing,firms,loan,street,federal,learned,returned,decided,investors,test,potted,including,helping,perilously,weeks,marking,bringing,resubmit,approval,revised,reserved,failing,bank,capital,stressful,cant,conditional,private,gig,satisfied,failed,hurry,windows,shout,leading,firm,chief,banks,broken,cop,restrict,little,fucking,quit,luck
305,sexual,party,sex,elite,attend,degrees,club,student,refinancing,female,models,loan,learned,rented,bed,candlelit,produced,demanding,signed,kinky,roving,providing,dapper,including,sleeping,street,swanky,smorgasbord,businesswoman,moneyed,federal,fireplace,bondage,loft,tangled,attire,bevy,adventurous,night,nude,attended,scarf,accent,gorgeous,talking,glide,reserved,deal,spent,organized
306,venture,litigation,companies,assessing,investments,legal,student,refinancing,capital,firms,portfolio,funds,loan,claim,claims,capitalist,learned,navigate,andor,investors,adroitly,finance,meritorious,expertise,achieved,street,resources,litigator,valuable,federal,investment,linked,composed,faced,treacherous,devoted,typically,top,series,reserved,player,company,core,cant,relatively,preclude,simply,outsourcing,informative,private
307,activist,learned,trying,student,refinancing,loan,board,avoided,street,seat,federal,ousting,chastised,reserved,capital,marks,cant,private,shareholder,windows,month,executive,leading,custody,chief,banks,offensive,broken,cop,dialogue,fucking,intense,run,top,consolidate,auction,unusual,acceptance,finding,prosecutor,theory,marketplace,founder,lender,battle,throw,provider,fire,chairman,company
308,warming,hedge,paper,rising,student,refinancing,global,manager,loan,quoted,learned,fund,determined,labeled,living,street,tattooed,haunting,ride,federal,sidecar,nagging,prized,firms,reserved,counting,cant,durability,coat,private,sheep,slap,study,grapple,windows,beating,suggest,leading,dick,milk,crap,shield,mouth,lab,broken,cop,fucking,warm,planet,top
309,according,student,refinancing,street,loan,cant,learned,doubled,scratcher,federal,fishy,trillion,little,reserved,doubling,happily,private,figure,windows,leading,broken,cop,remarkable,fucking,top,brokerage,consolidate,bank,acceptance,turnaround,prosecutor,theory,subsidiary,marketplace,lender,holdings,investment,throw,provider,banking,regulatory,book,main,assume,bit,actually,third,option,head,analyst
310,according,street,forced,bonus,student,refinancing,loan,cant,learned,federal,reserved,comptroller,food,private,report,windows,leading,broken,sex,cop,fucking,top,life,consolidate,acceptance,prosecutor,slowly,theory,marketplace,lender,throw,provider,night,table,book,themselves,assume,previous,actually,third,option,decision,site,little,average,consider,run,available,the,be
311,sentiment,neutral,weeks,survey,bull,reaching,bearish,seventh,percentage,occurring,bullish,risen,historical,unusually,cumulative,unlikely,investors,optimism,average,created,pulled,pessimism,six,cited,stock,level,accommodating,market,remains,somewhat,included,provided,attracting,etc,monetary,receiving,rise,influencing,growth,fifth,predicted,fallen,received,consecutive,preceding,half,prevailing,impacted,economic,essentially
312,hes,student,refinancing,underage,paid,allegedly,loan,street,investigating,learned,sex,rejected,paying,court,signed,completed,raunchy,fraud,indignity,shoplifting,federal,service,courts,confirmed,acquittal,politely,villa,reserved,prostitute,cant,private,freak,women,windows,free,leading,remains,broken,cop,spare,fucking,nick,alleged,top,forth,consolidate,acceptance,corruption,prosecutor,victory
313,analysts,banks,graffiti,cheater,judge,raised,disclosed,wife,according,bank,blockhead,women,student,refinancing,producers,fire,investors,magistrate,loan,chase,found,companies,released,pulled,marijuana,house,covered,detailed,street,roads,arrested,pot,federal,provided,learned,considered,picked,engulfed,tested,accumulated,discriminating,played,global,recovered,completed,funds,demographics,francophone,discovered,data
314,student,refinancing,loan,street,learned,federal,reserved,cant,private,windows,leading,broken,cop,fucking,top,consolidate,acceptance,prosecutor,theory,marketplace,lender,throw,provider,book,assume,actually,option,decision,site,little,consider,run,available,the,be,and,of,a,in,to,have,it,i,that,for,you,he,with,on,do
315,named,released,appreciated,nonjudgmental,awesome,looking,disappearing,wealthy,nonpartisan,heartfelt,usability,wondering,marks,factual,spam,superb,written,driving,visual,tired,digging,insane,thoughtful,focused,verification,influential,occasionally,lot,site,sick,honor,appearance,magazine,comply,platform,writer,lately,top,assistance,newly,culture,curious,code,times,perfect,topic,popular,somewhat,direction,fast
316,leisure,inequality,women,employed,unemployed,growing,wealthy,released,socializing,gap,focusing,terms,stacked,watching,study,rich,underemployed,increased,income,starting,gaining,transformed,surrounding,enjoyment,involved,talking,argue,peoples,poor,interconnected,spent,middle,losing,rest,time,running,written,class,inherit,hard,playing,spend,connected,remains,correspond,thoughtful,focused,games,verification,emotional
317,advisers,preservation,wealth,data,released,method,bullish,keeping,looking,optimism,capital,bearish,found,financial,retirement,oriented,investment,gap,goals,peoples,generating,inflation,terminology,visualize,analysis,wall,increase,written,street,assets,study,discrepancy,six,advertisement,functionality,thoughtful,focused,verification,income,worried,lot,economy,wealthy,products,comply,money,proprietary,traditionally,surprisingly,writer
318,wealth,lucky,born,data,college,rich,released,corridor,competing,denial,poor,real,campaign,joined,wealthy,trying,family,ignoring,house,tarpaulin,everyman,found,distributed,dumped,rotting,student,telling,paid,faced,carpenter,filling,penchant,nice,rubbish,election,stump,viewing,recount,visualize,highlight,apt,cant,analysis,grandfather,rest,hardship,wall,drawing,fired,running
319,kids,wealthy,according,home,privileged,lots,study,data,found,released,wealth,framed,dad,mom,superrich,live,living,growing,dorm,seeking,adulthood,roam,visualize,analysis,wall,refuge,affluent,written,street,unwilling,advertisement,unemployed,functionality,course,recipe,motivation,thoughtful,focused,verification,welfare,little,support,comply,proprietary,traditionally,writer,financially,amazing,resources,newly
320,marina,superrich,data,wall,released,giant,battle,trying,docked,changing,neighborhood,tarpaulin,found,scaffolding,rowdy,rich,lots,degrading,developers,ships,quaint,floating,catering,carried,yacht,harbour,visualize,analysis,overblown,famously,covered,written,unload,street,proposed,bitter,similar,mega,functionality,thoughtful,focused,verification,retiree,fighting,awesome,tower,identity,wealthy,comply,precisely
321,wealthy,taxing,paid,declining,rich,support,spent,data,decade,released,poll,tax,paying,accompanying,increasing,worth,found,code,supported,increased,freed,bs,charged,held,heightened,riches,pay,visualize,percentage,analysis,majority,wall,reported,written,fairness,lost,meaningless,street,outrage,obscure,velocity,functionality,thoughtful,public,focused,verification,resist,little,opinion,comply
322,analysts,projected,dividend,price,estimate,invested,beta,ten,target,broker,including,created,net,volatility,mean,data,yielding,top,analyst,aggregate,noted,paying,market,sixteen,annual,combined,plus,subject,dog,listed,widened,provided,considered,divided,index,single,companies,reported,yield,resulting,share,thirty,revealed,firms,fell,upside,mixed,equities,average,named
323,women,data,gender,giving,found,rich,released,quoted,analysts,raised,wealthy,trying,political,superrich,analysis,wife,supporting,underrepresented,promised,reflected,listed,save,visualize,wont,wall,makeup,written,street,skewed,name,donor,functionality,thoughtful,focused,account,verification,conjunction,reason,fraction,husband,comply,imbalance,proprietary,traditionally,writer,life,amazing,pay,newly,culture
324,spoon,silver,birth,success,inherited,money,wealthy,im,born,data,family,released,transferred,attained,dad,considered,buyouts,heiress,degrees,earned,found,missed,hes,counterattack,nepotism,financial,rich,truly,define,governor,saying,helped,passed,sheltered,offspring,giving,inheritance,workshop,mold,visualize,privileged,beyond,political,analysis,wall,quantum,achieve,beside,subjective,written
325,tax,paid,rich,wealthy,paying,pay,income,code,rate,released,dip,top,collected,progressive,percentage,painted,lower,data,adjusted,regressive,growing,sliver,below,taking,gross,middle,prosperous,avoidance,ie,written,million,class,inaccurate,respectable,donate,remains,wow,thoughtful,focused,verification,st,real,bucket,economy,fraction,average,comply,money,tiny,writer
326,ad,according,campaign,introvert,weeks,saying,sold,political,released,freeing,shouted,slavery,proposed,bench,interviewed,laid,provided,defeated,police,mental,chirping,knowing,looking,consulting,sick,joined,starfish,superrich,bill,exhausted,signed,understaffed,identified,returning,introverted,pharmaceutical,kept,doctored,designed,stopped,disguised,spoke,reincarnation,feel,shot,apoptosis,image,probes,chairmanship,toymaker
327,tax,corporate,graph,haven,data,exports,joining,attracted,stuff,nonsense,economic,quibble,rate,lowering,story,educated,economy,chart,single,low,paper,line,firms,accession,financial,banking,expanding,accounting,changed,anyway,goodies,created,introduced,principles,dubious,cornerstone,employment,transfer,investment,roads,associated,stoke,embedded,included,rollicking,poster,attracting,banks,published,tapping
328,sugar,citizenship,white,looking,trying,snow,cane,rushing,saying,sun,medical,wont,cant,created,pushing,money,green,stupid,care,transfusion,colors,trade,flake,passport,doctor,red,intelligence,wonder,blue,ideas,spirit,winning,electronic,disembodied,discussed,snowbank,political,raw,wandering,kicking,diligent,system,real,bad,cleansing,mouse,lazy,dispute,hes,emerging
329,oil,diminishing,affordability,coal,resources,solar,created,money,producers,energy,terms,becoming,cant,glut,extract,production,declining,cost,water,reduced,wage,demand,economy,low,commodity,rising,products,desalination,inefficient,lack,price,models,supply,falling,discretionary,debt,shortage,risen,educated,rise,pulling,produce,example,affecting,predicted,pollution,rich,dropping,increased,system
